STATION CODE,LOCATIONS,STATE,Temp,D.O.,PH,CONDUCTIVITY,B.O.D.,NITRATENAN N+ NITRITENANN,FECAL COLIFORM
1702,"U/S JHARMAL NADI, PUNJAB",NAN,20,4.5,7.4,1186,22.7,3.07,13000
1703,"GHAGGER AT MOONAK, PUNJAB",NAN,21,5.2,7.5,1036,28.5,3.55,28750
1704,"D/S SARDULGARH, PUNJAB",NAN,21,5.5,7.6,973,27.8,3.33,130500
1705,"U/S SARDULGARH, PUNJAB",NAN,21,5.6,7.6,951,25.8,3.23,22500
1885,RIVER GHAGGAR AT D/S OF SURAJPUR,NAN,25,6.4,7.9,378,4.1,0.94,NAN
1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),NAN,31,6.8,7,970,25.3,20.2,NAN
1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",NAN,21,5.4,7.8,438,1.7,0.41,3
1424,"IMPHAL AT MAHABALI, MANIPUR",NAN,27,7.9,6.7,120,1.2,NAN,NAN
1457,"IMPHAL AT KOIRENGEI, MANIPUR",NAN,26,6.2,7.3,135,1.8,NAN,NAN
1627,"KIYAMGI, MANIPUR",NAN,27,8.2,7.6,176,1.9,NAN,NAN
1628,"MINUTHONG(IMPHAL RIVER, MANIPUR",NAN,28,6.6,7.4,112,1.2,NAN,NAN
1458,"IRIL AT PORAMPET, MANIPUR",NAN,26,7.9,7.8,196,0.8,NAN,NAN
1624,"LILONG, MANIPUR",NAN,29,9,8,269,1.8,NAN,NAN
1925,KHUGA RIVER (CHURACHANDPUR DIST.),NAN,28,NAN,8,698,NAN,NAN,NAN
1926,"KHUJAIROK RIVER, MOREH (CHANDEL DIST.)",NAN,30,9.6,7.6,633,NAN,NAN,NAN
1625,"HUMP BRIDGE, MANIPUR",NAN,27,3.2,6.8,389,26,NAN,NAN
1626,"HEIRANGOITHONG, MANIPUR",NAN,28,5.5,7.5,375,24,NAN,NAN
1428,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT.,MEGHALAYA",NAN,19,5,3.2,630,7,2.5,27
2050,TLAWNG UPSTREAM AIZAWL,NAN,26,7,7.8,122,0.65,NAN,NAN
2051,TLAWNG DOWNSTREAM AIZAWL,NAN,26,7.2,7.8,130,0.93,0.1,NAN
2052,TUIRIAL UPPER CATCHMENT,NAN,25,6.6,8,151,0.98,NAN,NAN
2053,TUIRIAL LOWER CATCHMENT,NAN,25,6.7,7.9,188,1.03,NAN,NAN
1403,"GUMTI AT U/S SOUTH TRIPURA,TRIPURA",NAN,28,6.1,7.7,120,1.36,NAN,264
1404,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",NAN,29,5.4,7.3,141,2.67,0.08,285
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",NAN,28,5.8,7.8,161,2.93,0.1,518
1393,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",NAN,NAN,NAN,7.6,253,NAN,2.8,NAN
1150,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",NAN,25,7,7.7,448,0.4,0.2,17
1246,"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",NAN,25,4.8,7.5,20360,8.8,0.2,23
1860,BALEHWAR KHADI AT N.H. NO. 8,NAN,27,4.9,7.7,904,3.6,NAN,13950
1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,NAN,28,6.4,8,477,2.4,NAN,12325
1862,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,NAN,29,6.7,7.9,14111,2.9,NAN,10725
1865,RIVER DHADHAR AT KOTHWADA,NAN,28,5.7,7.6,868,4.2,0.4,5
1148,"AMBIKA AT BILIMORA, GUJARAT",NAN,30,6.2,8,899,3.1,NAN,10275
1149,"KOLAK AT PATALIA BDG., GUJARAT",NAN,26,4.8,7.6,14426,10.4,0.1,32
1435,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD, GUJARAT",NAN,27,6.2,7.4,29920,3.6,0.2,14
1434,AMLAKHADI AT ANKLESHWAR,NAN,27,NAN,7.5,5414,359,0.1,3
1438,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, GUJARAT",NAN,27,4.2,7.8,589,4,NAN,23575
1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",NAN,30,6.8,7.5,2870,2.5,0.1,582
1475,ZUARI AT PANCHAWADI,NAN,29,6.5,6.9,1690,1.5,0.1,555
1476,"MANDOVI AT TONCA, MARCELA, GOA",NAN,29,6.5,7.1,3110,1.6,0.1,1243
1400,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",NAN,29,6.4,7.7,44000,2.3,0.1,814
1543,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",NAN,27,7.2,7.2,70,1.6,0.1,1554
1544,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",NAN,28,7.2,6.8,60,2.1,0.1,5778
1545,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",NAN,28,7.4,7.1,80,1.4,0.1,475
1546,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",NAN,28,7.2,6.9,80,1.3,0.1,1009
1547,"RIVER TALPONA AT CANACONA, GOA",NAN,29,7.4,7,66,2,0.1,700
1548,"RIVER ASSONORA AT ASSONORA, GOA",NAN,28,6.3,6.6,66,1.6,0.1,1427
1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",NAN,26,6.4,7.3,103,4,0.24,126
1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",NAN,27,6.7,7.4,103,3.9,0.22,64
1461,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",NAN,28,6.6,7.5,97,3.7,0.25,16
1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",NAN,28,5.7,7.2,531,5.3,0.75,116
1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",NAN,25,6.4,7.1,113,3.9,0.47,60
1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",NAN,25,6.6,7.2,88,3.9,0.45,228
1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",NAN,22,6.2,7.3,117,4,0.5,169
17,"PERIYAR NEAR ALWAYENANELOOR, KERALA",NAN,28,5.5,6.6,1314,1.7,0.4,290
18,"PERIYAR AT KALADY, KERALA",NAN,27,7.5,6.8,32,0.8,0.3,200
1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",NAN,28,6.7,6.8,42,1,0.4,230
20,"CHALIYAR AT KOOLIMADU, KERALA",NAN,28,6.9,6.7,73,0.5,0.2,688
21,"CHALIYAR AT CHUNGAPALLY, KERALA",NAN,28,6.8,6.9,7920,0.5,0.2,391
42,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",NAN,29,7.4,7.2,49,1.1,0.3,327
43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",NAN,28,7.2,6.8,58,1.5,0.3,173
1154,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",NAN,29,6.8,6.6,115,2,0.5,148
1155,"KARAMANA AT MOONNATTUMUKKU, KERALA",NAN,28,0.8,6.8,2156,7.4,1,14825
1156,"PAMBA AT CHENGANNUR, KERALA",NAN,26,7.1,6.1,34,0.6,0.5,1300
1341,"PAMBA AT THAKAZHY, KERALA",NAN,26,5.9,6.2,52,0.5,0.6,1100
1565,"PAMBA DOWN, KERALA",NAN,26,5.1,6.2,55,1.1,0.4,1275
1339,"MEENACHIL AT KIDANGOOR, KERALA",NAN,26,6.7,6.2,43,0.7,0.4,1325
1340,"MANIMALA  AT KALLOOPARA, KERALA",NAN,26,5.8,6.2,34,0.6,0.3,975
1384,"MANIMALA AT THONDRA, KERALA",NAN,26,6.4,6.2,39,0.7,0.4,1375
1342,"ACHENKOIL AT THUMPAMON, KERALA",NAN,26,6.6,6.3,41,0.6,0.3,1033
1443,"ACHENKOIL AT CHENNITHULA, KERALA",NAN,26,5.4,6.2,47,0.7,0.5,1250
1442,"VAMANAPURAM, KERALA",NAN,28,6.7,6.7,80,1.3,0.5,1655
1563,"AMARAVILA, KERALA",NAN,27,6.4,7,112,1.4,0.7,3850
1564,"AYUR, KERALA",NAN,29,6.3,7.1,83,1,0.4,643
1566,"THIRURANGADY, KERALA",NAN,28,6.2,6.5,95,0.8,1.2,1075
1567,"KUTTIYADY ESTATE, KERALA",NAN,28,6.9,6.4,41,0.5,0.2,83
1568,"VALAYAM, KERALA",NAN,27,6.8,6.5,51,0.5,0.2,98
1569,"THALIPARAMBA, KERALA",NAN,28,6.6,6.9,11654,0.7,0.3,338
1570,"HOSDURG, KERALA",NAN,28,7,7.2,11962,0.3,0.3,68
1571,"KAKKADAVU,  KERALA",NAN,28,7.5,6.9,52,0.5,0.2,138
1572,"PADIYATHADKA, KERALA",NAN,28,7.4,6.8,68,0.3,0.2,160
1573,"IRUMPANAM, KERALA",NAN,29,2.8,6.6,1239,2.3,0.6,263
1448,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",NAN,28,6.2,7.6,380,0.5,0.5,1318
1455,"RUSHIKULYA AT GANJAM U/S, ORISSA",NAN,30,7.9,7.9,382,2.1,0.21,993
1456,"RUSHIKULYA AT GANJAM D/S, ORISSA",NAN,28,8.1,8,21030,1.7,0.51,146
1642,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",NAN,30,7.2,7.7,244,1.2,0.51,980
1643,"NAGAVALLI AT RAYAGADA D/S, ORISSA",NAN,32,6.7,7.6,231,1.5,0.56,1460
1685,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",NAN,29,7,8.1,637,3.5,1.2,NAN
1159,"TAMBIRAPARANI AT PAPAVINASAM,TAMILNADU",NAN,26,7.5,6.5,65,1,0.15,108
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",NAN,28,6.8,6.5,88,0.9,0.11,111
1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",NAN,29,6.8,6.5,128,1.8,0.15,295
1162,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",NAN,32,7.8,7.2,250,1.9,0.15,128
1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",NAN,28,7.2,6.4,71,1.2,0.12,67
1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",NAN,27,7.4,6.5,71,1.5,0.12,98
1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",NAN,31,7.6,7.1,428,2.5,0.15,226
1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",NAN,28,6.8,7.2,856,2.1,0.32,213
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",NAN,27,7.3,7.3,152,2,1.28,333
1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN B/C WITH RIVER NETHRAVATHI,NAN,28,6.9,7.2,58,1,NAN,14
1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,NAN,29,7,7.2,56,1,NAN,4
1871,"RIVER MARKANDA AT PAONTA, DISTT. SIRMOUR, H.P.",NAN,22,7.9,7.9,385,2.5,0.25,11
1884,KALA AMB D/S MARKANDA RIVER,NAN,18,3.9,7.9,2422,74.8,0.78,NAN
1870,"RIVER SUKHANA AT PARWANOO, DISTT. SOLAN, H.P.",NAN,24,4.9,7.6,972,19.6,1.8,328
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",NAN,20,7.4,7.5,413,2.1,1.23,1663
1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA), PUNJAB",NAN,21,6.1,7.8,632,8.1,2.9,37250
1025,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD, HARYANA",NAN,24,4.9,8.1,852,26.3,18.1,NAN
1026,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,  HARYANA",NAN,26,4.5,8.3,996,25.3,15.8,NAN
1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",NAN,21,6.7,7.6,425,7.4,2.88,22250
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (A/C), PUNJAB",NAN,21,6.3,7.7,619,7.3,3.28,28250
1698,"GHAGGAR AT D/S CHHATBIR, PUNJAB",NAN,22,6.4,7.7,439,4.2,2.2,60275
1699,"GHAGGAR AT U/S DHAKANSU NALLAH, PUNJAB",NAN,22,6.5,7.7,686,9.8,2.6,19750
1700,"GHAGGAR AT D/S DHAKANSU NALLAH, PUNJAB",NAN,21,6.4,7.8,754,13.8,2.53,56500
1701,"GHAGGAR AT D/S JHARMAL NADI, PUNJAB",NAN,22,6.3,7.7,615,8.2,3.7,34500
1702,"GHAGGAR AT U/S JHARMAL NADI, PUNJAB",NAN,21,6.2,7.6,457,3.7,2.23,8633
1703,"GHAGGER AT MOONAK, PUNJAB",NAN,21,6,7.8,690,9.6,3,16250
1704,"GHAGGAR AT D/S SARDULGARH, PUNJAB",NAN,21,5.9,7.8,692,11.1,3.5,94000
1705,"GHAGGAR AT U/S SARDULGARH, PUNJAB",NAN,21,5.9,7.7,699,10.4,3.33,60500
1885,RIVER GHAGGAR AT D/S OF SURAJPUR,NAN,22,6.5,8.2,1315,2.2,0.05,NAN
1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),NAN,25,6.6,8.2,895,26.3,15.5,NAN
2047,"NNANCHOE (ATTAWA CHOE), CHANDIGARH",NAN,29,NAN,7.2,NAN,50,0.27,NAN
2048,"PATIALA KI RAO, CHANDIGARH",NAN,30,NAN,7.4,NAN,50,0.4,NAN
2049,"SUKHNA CHOE, CHANDIGARH",NAN,29,1,7.3,NAN,49.7,0.6,NAN
1717,"KODRA DAM, MOUNT ABU, RAJASTHAN",NAN,19,5.6,7.4,168,2.2,0.38,5
2050,"TLAWNG UPSTREAM AIZAWL, MIZORAM",NAN,25,6.7,7.9,135,0.4,NAN,NAN
2051,"TLAWNG DOWNSTREAM AIZAWL, MIZORAM",NAN,25,6.5,7.9,195,0.6,NAN,NAN
2052,"TUIRIAL UPPER CATCHMENT, MIZORAM",NAN,24,7.3,7.8,219,0.5,NAN,NAN
2053,"TUIRIAL LOWER CATCHMENT, MIZORAM",NAN,24,7.7,7.9,227,0.4,NAN,NAN
1424,"IMPHAL AT MAHABALI, MANIPUR",NAN,23,6.2,7,132,1.6,NAN,NAN
1457,"IMPHAL AT KOIRENGEI, MANIPUR",NAN,23,6.4,7.4,137,2.1,NAN,NAN
1458,"IRIL AT PORAMPET, MANIPUR",NAN,23,6.4,7.6,200,1,NAN,NAN
1624,"LILONG, MANIPUR",NAN,23,7,7.6,210,2.4,NAN,100
1625,"HUMP BRIDGE, MANIPUR",NAN,23,3.6,7.2,249,4.9,NAN,NAN
1626,"HEIRANGOITHONG, MANIPUR",NAN,23,3.7,7.5,224,4,NAN,NAN
1627,"KIYAMGI, MANIPUR",NAN,24,7.1,7.3,156,2,NAN,NAN
1628,"MINUTHONG(IMPHAL RIVER, MANIPUR",NAN,23,7.1,7.2,127,2,NAN,NAN
1925,KHUGA RIVER (CHURACHANDPUR DIST.) MANIPUR,NAN,22,5.8,7.6,258,1.7,NAN,NAN
1926,"KHUJAIROK RIVER, MOREH (CHANDEL DIST.) MANIPUR",NAN,24,8.4,7.9,383,0.8,NAN,NAN
1427,"UMTREW AT BYRNIHAT EAST, MEGHALAYA",NAN,20,8.1,7.2,221,5.4,1.95,213
1428,"KYRHUKHLA NEAR SUTNGA KHLIERIAT,JAINTIA HILLS DT., MEGHALAYA",NAN,18,6.1,3.1,738,5.5,2.73,32
1631,"MYNTDU RIVER JOWAI, MEGHALAYA",NAN,16,8,7,164,1.7,1.6,1600
1632,"GANOL RIVER TURA, MEGHALAYA",NAN,19,5.4,7.2,153,1.7,1.78,213
1633,"SIMSANG RIVER WILLIAMNAGAR, MEGHALAYA",NAN,18,7,7,161,1.7,2.43,250
1403,"GUMTI AT U/S SOUTH TRIPURA, TRIPURA",NAN,27,5.2,7.4,120,1.4,0.05,203
1404,"GUMTI AT D/S SOUTH TRIPURA, TRIPURA",NAN,27,4.7,7.4,139, ,0.11,308
1726,"CHANDRAPUR, AGARTALA D/S OF HAORA RIVER, TRIPURA",NAN,27,5.4,7.4,128,3,0.06,353
1927,"SEKMAI RIVER, KAKCHING (THOUBAL DIST.)",NAN,23,6.9,7.2,233,1.5,NAN,NAN
1393,"DAMANGANGA AT D/S OF MADHUBAN, DAMAN",NAN,NAN,NAN,7.61,168.2,NAN,10.3,NAN
1150,"DAMANGANGA AT KACHIGAON U\S AT GIDC WIER,GUJARAT",NAN,25,7.102,7.945,307.5,1.525,0.11,26
1246,"DAMANGANGA AT KACHIGAON D\S (DAMAN),GUJARAT",NAN,25.5,3.487,7.015,25950,9.2,0.228,378
1860,BALEHWAR KHADI AT N.H. NO. 8,NAN,22,5.35,7.935,735,4.7,0.835,27650
1861,RIVER PURNA ON BRIDGE AT SURATNANNAVSARI HIGHWAY,NAN,25.5,7.05,7.995,535,4.7,1.195,13400
1862,RIVER KAVERI ON BRIDGE AT BILLIMORANANVALSAD ROAD,NAN,29.667,6.5,8.14,16410,5.3,1.397,9200
1865,RIVER DHADAR AT KOTHADA,NAN,25.5,NAN,7.885,896.5,15,0.42,3
1148,"AMBIKA AT BILIMORA, GUJARAT",NAN,29,5.6,8.173,3660,4.6,0.46,4500
1149,"KOLAK AT PATALIA BDG., GUJARAT",NAN,26.5,6.085,7.695,933,3.2,0.153,450
1435,"KOLAK AT RAILWAY BRIDGE NO. 313 VAPI,VALSAD, GUJARAT",NAN,26.5,6.055,7.605,6715,4.3,0.222,45
1434,"AMLAKHADI AFTER CONFL. OF W. WATER FROM ANKLESH,GUJARAT",NAN,28,NAN,7.215,15580,431.5,0.395,7
1436,"BHADAR D/S JETPUR VILL. AFTER CONF. OF W.WATER FROM JETPUR CITY,GUJARAT",NAN,27,7.93,8.32,2160,1.46,0.277,4
1438,"MINDHOLA AT STATE HIGHWAY BRIDGE SACHIN, GUJARAT",NAN,25.667,4.9,7.943,504.7,3.1,0.603,1810
1399,"ZUARI AT D/S OF PT. WHERE KUMBARJRIA CANAL JOINS, GOA",NAN,27.75,6.625,7.725,149.3,2.175,0.123,2
1475,ZUARI AT PANCHAWADI,NAN,27.75,5.175,6.95,464,1.5,0.7,75
1476,"MANDOVI AT TONCA, MARCELA, GOA",NAN,30,6.4,7.45,142.8,2.025,0.155,1787
1400,"MANDOVI AT NEGHBOURHOOD OF PANAJI, GOA",NAN,28.25,6.2,7.9,218,1.575,0.615,NAN
1543,"RIVER KALNA AT CHANDELNAN PERNEM, GOA",NAN,26.667,7.4,6.733,344.3,1.7,0.9,33
1544,"RIVER VALVANT AT SANKLI NAN BICHOLIM, GOA",NAN,28.75,7.6,6.775,213.3,1.3,0.173,133
1545,"RIVER MADAI AT DABOS NAN  VALPOI, GOA",NAN,28,7.35,7.1,214.8,1.425,0.15,41
1546,"RIVER KHANDEPAR AT OPA NAN PONDA, GOA",NAN,28.25,7.675,6.875,103.3,1.025,3.367,18
1547,"RIVER TALPONA AT CANACONA, GOA",NAN,27.25,7.125,7.55,418.3,1.725,0.45,18
1548,"RIVER ASSONORA AT ASSONORA, GOA",NAN,28.5,7,6.725,497.3,1.575,0.135,1956
1093,"ULHAS AT U/S OF NRC BUND AT MOHANE, MAHARASHTRA",NAN,27.714,6.543,7.229,130.4,4.014,0.307,8
1094,"ULHAS AT U/S OF BADLAPUR, MAHARASHTRA",NAN,28.714,6.7,7.307,121.5,3.857,0.264,9
1461,"BHATSA AT D/S OF PISE DAM NEAR PISE VILLAGE (ULHAS), MAHARASHTRA",NAN,28.667,7.1,7.507,102.5,4.633,0.21,10
1092,"KALU AT ATALE VILLAGE, MAHARASHTRA",NAN,26.667,6.333,7.277,542,5.4,7.187,15
1462,"PATALGANGA NEAR INTAKE OF MIDC W/W, MAHARASHTRA",NAN,26.714,6.471,7.379,204.3,3.729,0.309,10
1151,"PATALGANGA AT SHILPHATA, MAHARASHTRA",NAN,28.286,6.371,7.061,214,4.5,0.346,18
1152,"KUNDALIKA AT ROHA CITY, MAHARASHTRA",NAN,19.333,6.7,7.44,153.3,4.4,0.65,23
17,"PERIYAR NEAR ALWAYENANELOOR, KERALA",NAN,29.083,6.2,6.457,881.1,1.757,0.326,253
18,"PERIYAR AT KALADY, KERALA",NAN,27.417,7.286,6.586,82.9,1.071,0.233,222
1338,"PERIYAR AT SEWAGE DISCHARGE POINT, KERALA",NAN,27.286,6.525,6.5,124.1,1.313,0.227,334
20,"CHALIYAR AT KOOLIMADU, KERALA",NAN,28.6,6.917,6.95,185.4,0.467,0.112,165
21,"CHALIYAR AT CHUNGAPALLY, KERALA",NAN,28.667,6.8,7.043,8489.9,0.414,0.153,238
42,"KALLADA AT PERUMTHOTTAMKADAVU, PUNALOOR, KERALA",NAN,27.786,7.075,7.25,107.3,0.988,0.369,238
43,"MUVATTAPUZHA AT VETTIKKATTUMUKKU, KERALA",NAN,28.143,7.013,6.712,151.4,1.4,0.397,262
1154,"CHALAKUDY AT PULICKALKANANDAVU, KERALA",NAN,27.5,6.787,6.65,119.3,1.637,0.4,294
1155,"KARAMANA AT MOONNATTUMUKKU, KERALA",NAN,28.571,4.1,6.775,511.4,6.788,1.373,2150
1156,"PAMBA AT CHENGANNUR, KERALA",NAN,27,6.9,6.8,224,0.733,0.438,2000
1341,"PAMBA AT THAKAZHY, KERALA",NAN,26.5,6.867,6.833,292.7,0.633,0.575,1900
1565,"PAMBA DOWN, KERALA",NAN,26.25,6.467,6.6,240,1.033,0.66,2100
1339,"MEENACHIL AT KIDANGOOR, KERALA",NAN,26.75,6.667,6.933,268,0.933,0.893,2333
1340,"MANIMALA  AT KALLOOPARA, KERALA",NAN,26.75,6.967,6.933,268,0.833,0.4,1600
1384,"MANIMALA AT THONDRA, KERALA",NAN,26.5,6.733,6.867,324,0.933,0.455,1973
1342,"ACHENKOIL AT THUMPAMON, KERALA",NAN,27,6.714,6.957,143.4,0.671,0.449,1457
1443,"ACHENKOIL AT CHENNITHULA, KERALA",NAN,26.75,6.733,6.733,242.7,0.9,0.743,1867
1442,"VAMANAPURAM, KERALA",NAN,28,7.233,6.867,75.7,1.1,0.853,1600
1563,"AMARAVILA, KERALA",NAN,27,6.233,6.9,104.7,0.867,1.267,1300
1564,"AYUR, KERALA",NAN,28.5,6.867,7.067,336.7,0.533,0.285,60
1566,"THIRURANGADY, KERALA",NAN,28.5,6.433,6.667,339.3,0.6,0.292,440
1567,"KUTTIYADY ESTATE, KERALA",NAN,29,7.033,6.533,141.3,0.533,0.135,193
1568,"VALAYAM, KERALA",NAN,28.75,6.633,7.067,237,0.633,0.45,337
1569,"THALIPARAMBA, KERALA",NAN,28,6.833,7,18389,0.7,0.345,173
1570,"HOSDURG, KERALA",NAN,29.5,6.333,7.167,24535.7,0.7,0.332,140
1571,"KAKKADAVU,  KERALA",NAN,28,7.033,7.033,241,0.267,0.232,345
1572,"PADIYATHADKA, KERALA",NAN,28.5,7,7.133,302,0.7,0.168,323
1573,"IRUMPANAM, KERALA",NAN,29,3.5,6.567,1285.3,2.133,0.347,220
1448,"NAGAVALLI AT THOTAPALLI REGULATOR, A.P.",NAN,28.857,6.243,7.253,405.6,0.857,1.269,3333
1642,"NAGAVALLI AT JAYKAYPUR D/S, ORISSA",NAN,21,6.9,8.2,211,2.8,2.12,1400
1643,"NAGAVALLI AT RAYAGADA D/S, ORISSA",NAN,24,7.8,8.5,197,0.6,3.01,1700
1685,"ARASALAR RIVER KARAIKAL REGION, PONDICHERRY",NAN,33,7.3,8.6,528,0.9,4.8,NAN
1159,"TAMBIRAPARANI AT BDG.NR. MADURA COATS LTD.PAPAVINASAM,TAMILNADU",NAN,27.5,7.95,6.565,188.5,1.5,0.08,24
1160,"TAMBIRAPARANI AT CHERANMADEVI,CAUSE WAY,TAMILNADU",NAN,29,5.8,6.6,107,1,0.265,25
1161,"TAMBIRAPARANI AT TIRUNELVELI,COLLECTORATE,TAMILNADU.",NAN,31.25,6.975,6.725,144.3,1.5,0.22,34
1162,"TAMBIRAPARANI AT MURAPPANADU, TAMILNADU",NAN,NAN,5.35,7.19,216.3,1.325,0.263,11
1328,"TAMBIRAPARANI AT PAPPANKULAM,TAMILNADU",NAN,30,7.525,6.61,93.3,1.5,0.283,10
1329,"TAMBIRAPARANI AT RAIL BDG. NR. AMBASAMUDAM, TAMILNADU",NAN,29,7.15,6.56,141,1.1,0.25,22
1330,"TAMBIRAPARANI AT ARUMUGANERI, TAMILNADU",NAN,NAN,4.325,7.045,547,2.075,0.25,25
1450,"PALAR AT VANIYAMBADI WATER SUPPLY HEAD WORK, TAMILNADU",NAN,27.5,6.925,7.633,552,2,0.217,325
1444,"KALI AT D/S WEST COAST PAPER MILL, KARNATAKA",NAN,27.25,6.825,7.125,299.3,3.667,1.525,316
1892,NETRAVATHI U/S OF DHARMASTALA AT WATER SUPPLY INTAKE POINT,NAN,26.667,6.7,7.267,92.7,1.333,NAN,6
1894,KUMARADHARA NAN U/S OF UPPINAGADY TOWN BEFORE CONFLUENCE WITH RIVER NETHRAVATHI,NAN,26.333,6.75,7.3,169.3,1.667,NAN,29
1885,RIVER GHAGGAR AT D/S OF SURAJPUR,NAN,21.25,5.87,7.84,895.5,4.35,NAN,NAN
1023,"GHAGGAR AT MUBARAKPUR REST HOUSE (PATIALA), PUNJAB",NAN,17.667,6.033,7.367,323.3,3.267,0.667,2390
1024,"GHAGGAR AT 100M D/S CONF. WITH R. SARASWATI (PATIALA),PUNJAB",NAN,16.5,5.1,7.85,785,12,1.65,3050
1295,"GHAGGAR NEAR BANKARPUR,DERA BASSI,PUNJAB",NAN,18,4.867,7.367,568,12,1.367,3500
1473,"GHAGGAR AT RATANHERI, D/S OF PATIALA NADI (AFTER CONFL.), PUNJAB",NAN,17.333,4.833,7.533,760,13.333,1.933,2300
1698,"GHAGGAR AT D/S CHHATBIR, PUNJAB",NAN,17.5,5.1,7.367,388,6.933,1.4,2723
1699,"GHAGGAR AT U/S DHAKANSU NALLAH, PUNJAB",NAN,15,6.8,7.3,433.5,5.4,1.35,635
1700,"GHAGGAR AT D/S DHAKANSU NALLAH, PUNJAB",NAN,17.5,4.2,7.367,758,14.667,1.7,34033
1701,"GHAGGAR AT D/S JHARMAL NADI, PUNJAB",NAN,18,5.533,7.3,453.3,9.333,1.567,35760
1702,"GHAGGAR AT U/S JHARMAL NADI, PUNJAB",NAN,17.5,5.2,7.3,391.3,6.267,1.4,23723
1703,"GHAGGER AT MOONAK, PUNJAB",NAN,18,4.2,7.733,825.3,21,1.4,10500
1704,"GHAGGAR AT D/S SARDULGARH, PUNJAB",NAN,18.333,4.033,7.667,855,21.333,1.767,17433
1705,"GHAGGAR AT U/S SARDULGARH, PUNJAB",NAN,18.667,4.133,7.633,811.3,20.333,1.667,38700
1025,"GHAGGAR GHNAN1 AT ROAD BRDG. SIRSA,DEBWALI ROAD,HARYANA",NAN,18,5.35,7.55,682.5,17,20.45,NAN
1026,"GHAGGAR GHNAN2 AT CHANDARPUR SYPHON,  HARYANA",NAN,19,4.05,7.85,773.5,16,19.35,NAN
1887,GHAGGAR BEFORE OTTU WEIR (BEFORE MIXING OF SATLUJ CANAL WATER) (HARYANA),NAN,17.5,6.25,7.9,770,14,19.4,NAN
